"","site","year","doy","smooth_gcc_90","annual_temp","annual_precip","map","mat"
"167","spruceT2P20",2016,167,0.37861,5.40276712328767,977.99,867.735,4.72418493150685
"168","spruceT2P20",2016,168,0.37878,5.40276712328767,977.99,867.735,4.72418493150685
"169","spruceT2P20",2016,169,0.37892,5.40276712328767,977.99,867.735,4.72418493150685
"170","spruceT2P20",2016,170,0.379,5.40276712328767,977.99,867.735,4.72418493150685
"171","spruceT2P20",2016,171,0.37902,5.40276712328767,977.99,867.735,4.72418493150685
"172","spruceT2P20",2016,172,0.37919,5.40276712328767,977.99,867.735,4.72418493150685
"173","spruceT2P20",2016,173,0.37928,5.40276712328767,977.99,867.735,4.72418493150685
"174","spruceT2P20",2016,174,0.37899,5.40276712328767,977.99,867.735,4.72418493150685
"175","spruceT2P20",2016,175,0.37852,5.40276712328767,977.99,867.735,4.72418493150685
"176","spruceT2P20",2016,176,0.378,5.40276712328767,977.99,867.735,4.72418493150685
"177","spruceT2P20",2016,177,0.37758,5.40276712328767,977.99,867.735,4.72418493150685
"178","spruceT2P20",2016,178,0.37703,5.40276712328767,977.99,867.735,4.72418493150685
"179","spruceT2P20",2016,179,0.37631,5.40276712328767,977.99,867.735,4.72418493150685
"180","spruceT2P20",2016,180,0.37584,5.40276712328767,977.99,867.735,4.72418493150685
"181","spruceT2P20",2016,181,0.37571,5.40276712328767,977.99,867.735,4.72418493150685
"182","spruceT2P20",2016,182,0.37569,5.40276712328767,977.99,867.735,4.72418493150685
"183","spruceT2P20",2016,183,0.37589,5.40276712328767,977.99,867.735,4.72418493150685
"184","spruceT2P20",2016,184,0.37634,5.40276712328767,977.99,867.735,4.72418493150685
"185","spruceT2P20",2016,185,0.3769,5.40276712328767,977.99,867.735,4.72418493150685
"186","spruceT2P20",2016,186,0.3774,5.40276712328767,977.99,867.735,4.72418493150685
"187","spruceT2P20",2016,187,0.37796,5.40276712328767,977.99,867.735,4.72418493150685
"188","spruceT2P20",2016,188,0.37863,5.40276712328767,977.99,867.735,4.72418493150685
"189","spruceT2P20",2016,189,0.37914,5.40276712328767,977.99,867.735,4.72418493150685
"190","spruceT2P20",2016,190,0.37956,5.40276712328767,977.99,867.735,4.72418493150685
"191","spruceT2P20",2016,191,0.37992,5.40276712328767,977.99,867.735,4.72418493150685
"192","spruceT2P20",2016,192,0.38011,5.40276712328767,977.99,867.735,4.72418493150685
"193","spruceT2P20",2016,193,0.38024,5.40276712328767,977.99,867.735,4.72418493150685
"194","spruceT2P20",2016,194,0.38028,5.40276712328767,977.99,867.735,4.72418493150685
"195","spruceT2P20",2016,195,0.3802,5.40276712328767,977.99,867.735,4.72418493150685
"196","spruceT2P20",2016,196,0.37985,5.40276712328767,977.99,867.735,4.72418493150685
"197","spruceT2P20",2016,197,0.37926,5.40276712328767,977.99,867.735,4.72418493150685
"198","spruceT2P20",2016,198,0.37862,5.40276712328767,977.99,867.735,4.72418493150685
"199","spruceT2P20",2016,199,0.37815,5.40276712328767,977.99,867.735,4.72418493150685
"200","spruceT2P20",2016,200,0.37781,5.40276712328767,977.99,867.735,4.72418493150685
"201","spruceT2P20",2016,201,0.37749,5.40276712328767,977.99,867.735,4.72418493150685
"202","spruceT2P20",2016,202,0.37725,5.40276712328767,977.99,867.735,4.72418493150685
"203","spruceT2P20",2016,203,0.37714,5.40276712328767,977.99,867.735,4.72418493150685
